ind_ID	long0	lat0	z0	i0	j0	temp0	sal0	xyz0	dev_stage0	ocean_ID0
15248	-68.44287	43.92158	15	79	98	6.1308	32.77129	95.6962	2.00108	1
15249	-68.37598	43.94981	15	80	98	6.16985	32.75528	92.24217	2.00037	1
15250	-65.82119	44.86631	15	141	99	6.59434	32.68991	91.97936	2.09694	1
15251	-65.83987	44.9151	15	141	100	5.49662	32.78909	79.25913	2.0484	1
15252	-65.83089	44.91145	15	141	100	5.67569	32.77707	81.24172	2.05173	1
15253	-65.83775	44.91416	15	141	100	5.54425	32.78584	79.78264	2.0492	1
15254	-65.85786	44.92595	15	141	101	5.36194	32.78691	77.46366	2.0435	1
15255	-65.8563	44.92469	15	141	101	5.33289	32.79134	77.21314	2.04409	1
15256	-65.86909	44.9352	15	141	101	5.58359	32.75309	79.50072	2.04178	1
15257	-65.85973	44.9271	15	141	101	5.38492	32.7827	77.67658	2.04316	1
15258	-65.85371	44.92371	15	141	101	5.32296	32.79499	77.11224	2.04423	1
15259	-65.84634	44.91893	15	141	100	5.32546	32.80135	77.34569	2.0464	1
15260	-65.88044	44.94811	15	141	101	5.9391	32.70533	82.76672	2.0405	1
15261	-65.78698	45.04475	15	143	103	5.72333	32.77574	78.06683	1.9654	1
15262	-65.73752	45.03209	15	144	102	5.98225	32.77359	82.75484	2.00048	1
15263	-65.70266	44.96364	15	143	100	5.70852	32.78929	81.43685	2.02565	1
15264	-65.82797	44.91056	15	141	100	5.72082	32.77424	81.74185	2.05249	1
15265	-65.69508	44.94078	15	143	100	6.07864	32.76291	82.75447	2.06721	1
15266	-65.83557	44.93236	15	141	101	5.78923	32.77065	80.58727	2.0346	1
15267	-65.69037	44.94292	15	143	100	5.99737	32.76916	82.46494	2.06621	1
15268	-65.77985	44.89698	15	142	99	6.00353	32.76026	84.39582	2.0844	1
15269	-65.75461	44.90798	15	142	99	6.34403	32.73849	84.98806	2.08082	1
15270	-65.91644	45.03854	15	141	104	6.03938	32.75789	86.49372	2.00087	1
15271	-65.76416	44.91224	15	142	100	6.19448	32.75015	84.12604	2.06179	1
15272	-65.83192	44.87055	15	140	99	6.49499	32.696	91.37802	2.08101	1
15273	-65.82213	44.89365	15	141	100	5.98589	32.74857	85.53649	2.07365	1
15274	-65.95686	44.89805	15	139	101	7.0707	32.62177	91.54733	2.06444	1
15275	-66.43855	44.88418	15	131	105	6.13945	32.76548	109.47717	2.00443	1
15276	-65.69601	44.93781	15	143	100	6.14565	32.75799	83.01699	2.07976	1
15277	-65.69354	44.94044	15	143	100	6.07246	32.76347	82.73782	2.07079	1
15278	-65.70229	44.93568	15	143	100	6.24132	32.75059	83.37099	2.07197	1
15279	-65.7326	44.92069	15	143	99	6.76469	32.71056	85.54276	2.06811	1
15280	-65.6946	44.94009	15	143	100	6.08804	32.76226	82.79379	2.07086	1
15281	-65.7666	45.04031	15	143	103	5.89936	32.77323	80.08785	1.97958	1
15282	-65.76687	45.04027	15	143	103	5.89755	32.77324	80.07301	1.9775	1
